"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","infraspecificEpithet","institutionKey","collectionKey","preparations","http...unknown.org.localId","habitat","verbatimEventDate","municipality","disposition","reproductiveCondition","verbatimTaxonRank","identifiedBy","recordNumber","fieldNumber","projectId","dynamicProperties","eventRemarks","fieldNotes","identificationRemarks","depth","depthAccuracy","rightsHolder","ownerInstitutionCode","occurrenceRemarks","collectionID","networkKeys","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","dateIdentified","georeferencedBy","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","gadm","previousIdentifications","locationID","typeStatus","otherCatalogNumbers","http...unknown.org.dateLastUpdated","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","identificationID","coordinatePrecision","references","verbatimElevation","georeferenceRemarks","accessRights","locationRemarks","organismQuantity","organismQuantityType","http...unknown.org.download","datasetTitle","http...unknown.org.orphanEndpoint","http...unknown.org.status"
"2521386656","Ononis tridentata L.",41.3005,0.9075,"gass84,rdativ,inmano","838475f4-f762-11e1-a439-00145eb45e9a","6f3ccc65-0a54-4e65-ae7e-13b92d618e7c","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-14T18:31:27.870+00:00","2026-05-19T13:30:16.488+00:00",396,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",1000,NA,NA,"EUROPE","Tarragona",2013,6,12,"2013-06-12",163,163,"2017-10-19T00:00:00.000+00:00","2026-05-19T13:30:16.488+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"8DA86A63-BC2F-4000-9FBB-5B6F6AC22DBF","none","none",TRUE,NA,"Institut Botànic de Barcelona (CSIC-CMCNB) – BC","M. Aixart & D. Bertran","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","8DA86A63-BC2F-4000-9FBB-5B6F6AC22DBF","BC-929736","6f3ccc65-0a54-4e65-ae7e-13b92d618e7c",NA,"BC","410","Cornudella de Montsant; Albarca","2521386656",NA,"BC","8DA86A63-BC2F-4000-9FBB-5B6F6AC22DBF",NA,"Ononis tridentata L.",NA,NA,NA,"Herbarium specimen","BC",NA,"12/06/2013",NA,NA,NA,NA,NA,"66MAS",NA,NA,NA,NA,NA,"Last label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4530861903","Ononis tridentata L.",41.307488,0.909497,"cdc,cdround,cdpi,inmano","a4b7c71e-fc73-434e-a008-d63c222179d0","7b4f2f30-a456-11d9-8049-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T15:02:28.711+00:00","2026-04-24T02:24:14.888+00:00",415,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE",NA,2013,6,12,"2013-06-12",163,163,"2024-01-08T00:00:00.000+00:00","2026-04-24T02:24:14.888+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BDBC-C.2211.0.70394.21423","none","none",TRUE,"doi:10.15470/fzwiiu","FloraCAT: Banco de datos de los cormófitos de Cataluña","M. Aixart & D. Bertran, BC-929736, * 3","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BDBC-C.2211.0.70394.21423","BC-929736",NA,NA,"BDBC","421","Albarca [ESP, prov. Tarragona: Albarca]","4530861903","es","BDBC-Floracat","BDBC-C.2211.0.70394.21423","Dataset","Ononis tridentata L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Aixart & D. Bertran",NA,NA,"BDBC",NA,NA,NA,NA,NA,NA,"Generalitat de Catalunya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"original","Catalonia","UTM","{""percentNN"":0.9779,""countNN"":354,""distanceNN"":0.09}","C000500","Ononis tridentata L.","C000500","Institut BotÃ nic de Barcelona. (2018). Plecs Herbari BC. Institut BotÃ nic de Barcelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558251942","Ononis tridentata L.",40.32,-2.24,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:22.458+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,990,0,"EUROPE","Cuenca",2011,6,10,"2011-06-10",161,161,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:22.458+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"D0FBC47F-F42D-43A6-8E1A-1A688F4241CF","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","A. Coronado","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","D0FBC47F-F42D-43A6-8E1A-1A688F4241CF","237597-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Sotorribas, Villaseca, Baribañez","2558251942","es","VAL","D0FBC47F-F42D-43A6-8E1A-1A688F4241CF","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL","yesar","10/06/2011","Sotorribas","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651392","Ononis tridentata L.",42.55,-3.18,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:22:56.544+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,777.5,2.5,"EUROPE","Burgos",2010,7,23,"2010-07-23",204,204,NA,"2026-04-24T02:22:56.544+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86210-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86210-1","86210-1",NA,NA,"VIT","438","Quintanilla San García; Salida hacia Vallarta de Bureba","1050651392",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86210-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerros de arcilla y yeso (alabastro); pasto xerófilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318117997","Ononis tridentata L.",41.8,-4.42,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:47:41.802+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,780,0,"EUROPE","Palencia",2010,8,25,"2010-08-25",237,237,"2017-02-14T15:51:36.000+00:00","2026-04-24T04:47:41.802+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"7391EFC2-D120-471A-8B92-42996FD7834C","none","none",FALSE,NA,NA,"A.Juan, M.Mart.Ortega & M.Santos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","7391EFC2-D120-471A-8B92-42996FD7834C","55653-1",NA,NA,"ABH","360","Población de Cerrato; ctra. a Cevico de la Torre","318117997",NA,"ABH","7391EFC2-D120-471A-8B92-42996FD7834C",NA,"Ononis tridentata L.",NA,"8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"25082010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651287","Ononis tridentata L.",37.6,-2.7,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:22:21.576+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,740,0,"EUROPE","Granada",2010,8,10,"2010-08-10",222,222,NA,"2026-04-24T02:22:21.576+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86220-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86220-1","86220-1",NA,NA,"VIT","438","Benamaurel; Benamaurel, ermita Virgen de la Cabeza","1050651287",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86220-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048; Cerros yesosos del terciario, extensísimos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651311","Ononis tridentata L.",37.72,-2.55,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:20:40.168+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,954,0,"EUROPE","Granada",2010,8,10,"2010-08-10",222,222,NA,"2026-04-24T02:20:40.168+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86221-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86221-1","86221-1",NA,NA,"VIT","438","Galera; Galera, por carretera antigua","1050651311",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86221-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"049; Cerros yesosos del terciario, extensísimos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651312","Ononis tridentata L.",40.96,-2.57,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:15.223+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,755,0,"EUROPE","Guadalajara",2010,8,9,"2010-08-09",221,221,NA,"2026-04-24T02:23:15.223+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86214-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86214-1","86214-1",NA,NA,"VIT","438","Trillo; Salida hacia Azañón, borde de carretera, junto al Tajo","1050651312",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86214-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"042; Afloramiento arcilloso-yesoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651320","Ononis tridentata L.",37.68,-3.57,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:24:13.476+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,825,0,"EUROPE","Jaén",2010,8,9,"2010-08-09",221,221,NA,"2026-04-24T02:24:13.476+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86217-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86217-1","86217-1",NA,NA,"VIT","438","Cambil; Cambil, junto a la fábrica de aceite","1050651320",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86217-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"045; Yesos triásicos (cantera en Arbuniel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651334","Ononis tridentata L.",40.56,-2.46,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:39.306+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,990,0,"EUROPE","Guadalajara",2010,8,9,"2010-08-09",221,221,NA,"2026-04-24T02:23:39.306+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86215-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86215-1","86215-1",NA,NA,"VIT","438","Castilforte; Carretera entre el desvío a Castilforte y el de Salmerón","1050651334",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86215-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"043; Romeral en cerros arcilloso-yesosos con encinar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651338","Ononis tridentata L.",40.03,-0.55,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:37.688+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,560,0,"EUROPE","Castellón",2010,8,11,"2010-08-11",223,223,NA,"2026-04-24T02:23:37.688+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86226-1","none","none",FALSE,NA,NA,"J.M. APARICIO, J.M. PEREZ DACOSTA & P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86226-1","86226-1",NA,NA,"VIT","438","Montán; Montán","1050651338",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86226-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"054; Domina en yesos y arcillas diapíricas triásicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651344","Ononis tridentata L.",37.5,-3.08,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:27.109+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,810,0,"EUROPE","Granada",2010,8,10,"2010-08-10",222,222,NA,"2026-04-24T02:23:27.109+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86218-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86218-1","86218-1",NA,NA,"VIT","438","Gorafe; Entre Gorafe y Baños de Alicún","1050651344",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86218-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karst de yesos con Genista pumila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651348","Ononis tridentata L.",40.08,-0.35,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:21:29.561+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,450,0,"EUROPE","Castellón",2010,8,11,"2010-08-11",223,223,NA,"2026-04-24T02:21:29.561+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86229-1","none","none",FALSE,NA,NA,"J.M. APARICIO, J.M. PEREZ DACOSTA & P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86229-1","86229-1",NA,NA,"VIT","438","Ludiente; Ludiente, río de Villahermosa","1050651348",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86229-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056; Domina en yesos y arcillas diapíricas triásicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050651356","Ononis tridentata L.",40.33,-2.39,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:26.367+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,930,0,"EUROPE","Cuenca",2010,8,9,"2010-08-09",221,221,NA,"2026-04-24T02:23:26.367+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:86216-1","none","none",FALSE,NA,NA,"P.M. URIBE-ECHEBARRIA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:86216-1","86216-1",NA,NA,"VIT","438","Cañaveras; Cuesta hacia Arrancacepas, carretra N-320","1050651356",NA,"VIT-Vasculares","VIT:VIT-Vasculares:86216-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"044; Cerros arcilloso-yesíferos con Gypsophila hispanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
